"","cod_mun","populacao","faixa_pop","pib_per_cap","Num_sc","Num_pl","Num_chl","Num_consor","Num_fu","ser_perc","nota_transp_2016","leg.dummie_2012","idhm_quintil","idhm_2013"
"1308","2603405",5749,"2 - 5001 até 10000",6432.59,3,3,3,0,3,0,5.2,1,"primeiro",0.571
"1309","2603454",152840,"6 - 100001 até 500000",8703.86,3,3,3,1,3,25.7,1.7,1,"quarto",0.692
"1310","2603504",18138,"3 - 10001 até 20000",7232.84,2,3,3,0,3,44.7,6.8,1,"primeiro",0.588
"1311","2603603",8428,"2 - 5001 até 10000",19820.86,2,2,2,0,3,11.5,0,1,"segundo",0.606
"1312","2603702",24877,"4 - 20001 até 50000",7015.92,3,2,3,3,3,0,6.3,1,"primeiro",0.541
"1313","2603801",20000,"3 - 10001 até 20000",7235.36,3,2,3,1,3,14.6,2.6,0,"primeiro",0.549
"1314","2603900",19253,"3 - 10001 até 20000",7046.8,3,3,3,0,3,40.5,5.6,1,"primeiro",0.583
"1315","2603926",12496,"3 - 10001 até 20000",5323.17,2,2,3,3,3,15.9,0,0,"primeiro",0.573
"1316","2604007",80194,"5 - 50001 até 100000",14948.82,3,3,3,0,3,24.9,2,0,"terceiro",0.68
"1317","2604106",342328,"6 - 100001 até 500000",18295.44,2,3,3,0,3,14.3,6.6,1,"terceiro",0.677
"1318","2604155",14189,"3 - 10001 até 20000",5260.11,2,2,3,1,3,23.1,2.4,1,"primeiro",0.567
"1319","2604205",40857,"4 - 20001 até 50000",6514.6,3,3,3,0,3,19.2,5.6,1,"segundo",0.609
"1320","2604304",11421,"3 - 10001 até 20000",6310.9,2,3,3,0,3,28.1,4.8,1,"segundo",0.615
"1321","2604403",13105,"3 - 10001 até 20000",6308.64,3,3,3,0,3,0,5.4,1,"segundo",0.604
"1322","2604502",21142,"4 - 20001 até 50000",7639.15,2,2,3,0,3,38.6,7.7,0,"segundo",0.599
"1323","2604601",25632,"4 - 20001 até 50000",7088.77,3,3,3,0,3,23.8,8,1,"segundo",0.602
"1324","2604700",17901,"3 - 10001 até 20000",6253.27,3,3,3,0,3,6.9,6.2,0,"primeiro",0.536
"1325","2604809",12624,"3 - 10001 até 20000",8532.84,3,3,3,0,3,17.9,4.1,1,"primeiro",0.568
"1326","2604908",13960,"3 - 10001 até 20000",6648.09,2,1,3,0,3,23,0,1,"primeiro",0.572
"1327","2605004",23769,"4 - 20001 até 50000",8989.75,2,2,3,0,3,17.8,4.2,1,"primeiro",0.592
"1328","2605103",35884,"4 - 20001 até 50000",9103.2,3,2,3,0,3,28.5,0,0,"segundo",0.594
"1329","2605152",18126,"3 - 10001 até 20000",9080.68,2,2,3,3,3,29.7,5.8,1,"primeiro",0.589
"1330","2605202",66907,"5 - 50001 até 100000",11206.83,3,3,3,1,3,17.4,2.4,1,"segundo",0.632
"1331","2605301",32001,"4 - 20001 até 50000",6420.97,3,3,3,1,3,34.8,0.2,0,"primeiro",0.576
"1332","2605400",21579,"4 - 20001 até 50000",6422.03,2,3,3,0,3,32,5.8,1,"segundo",0.6
"1333","2605509",11904,"3 - 10001 até 20000",7648.26,3,3,2,0,3,27.2,5.4,1,"segundo",0.622
"1334","2605608",22599,"4 - 20001 até 50000",5520.79,3,3,3,1,3,0,6.9,1,"primeiro",0.556
"1335","2605707",31454,"4 - 20001 até 50000",11709.53,1,2,3,0,3,0,4.4,1,"segundo",0.626
"1336","2605806",15036,"3 - 10001 até 20000",5607.9,3,3,3,0,3,23.2,0.4,0,"primeiro",0.576
"1337","2605905",29829,"4 - 20001 até 50000",6378.77,3,3,3,0,3,0,5.9,0,"segundo",0.602
"1338","2606002",136057,"6 - 100001 até 500000",13708.25,3,3,3,1,3,32.1,8.6,0,"terceiro",0.664
"1339","2606101",30111,"4 - 20001 até 50000",12226.11,0,3,3,0,3,22.6,0,1,"segundo",0.604
"1340","2606200",78287,"5 - 50001 até 100000",30884.48,1,2,3,0,3,24.2,6.8,1,"terceiro",0.651
"1341","2606309",7251,"2 - 5001 até 10000",6591.15,2,3,3,1,3,27.9,0,1,"segundo",0.595
"1342","2606408",81182,"5 - 50001 até 100000",11690.05,3,3,3,0,3,9.8,3.9,1,"segundo",0.634
"1343","2606507",18962,"3 - 10001 até 20000",6152.71,3,3,3,1,3,21.8,6.7,0,"primeiro",0.528
"1344","2606606",28403,"4 - 20001 até 50000",7647.45,2,3,3,0,3,14.5,4.1,1,"primeiro",0.552
"1345","2606705",7719,"2 - 5001 até 10000",6712.39,2,2,3,0,3,0,3.8,1,"primeiro",0.58
"1346","2606804",110917,"6 - 100001 até 500000",21120.83,2,3,3,0,2,0,5.6,0,"terceiro",0.665
"1347","2606903",12117,"3 - 10001 até 20000",5908.51,2,2,3,0,3,22.6,0,0,"segundo",0.598
"1348","2607000",21475,"4 - 20001 até 50000",5989.31,3,2,3,0,3,18.8,5,0,"primeiro",0.523
"1349","2607109",4563,"1 - Até 5000",7499.7,2,3,3,0,3,12.8,0.4,1,"segundo",0.608
"1350","2607208",89660,"5 - 50001 até 100000",80221.69,2,3,3,0,3,16.1,5.3,1,"segundo",0.619
"1351","2607307",29338,"4 - 20001 até 50000",7252.06,3,2,3,1,3,14.5,0.9,1,"primeiro",0.55
"1352","2607406",4700,"1 - Até 5000",11473.94,3,3,3,0,3,31.9,2.1,1,"segundo",0.595
"1353","2607505",26462,"4 - 20001 até 50000",6269,2,2,3,0,3,22.6,0,1,"primeiro",0.51
"1354","2607604",24413,"4 - 20001 até 50000",8763.53,2,3,2,0,3,14.8,0.2,0,"terceiro",0.653
"1355","2607703",13855,"3 - 10001 até 20000",6133.83,2,3,3,0,3,29.1,5.3,1,"primeiro",0.592
"1356","2607752",25514,"4 - 20001 até 50000",53465.51,3,3,3,0,3,30.8,6.1,1,"segundo",0.633
"1357","2607802",16696,"3 - 10001 até 20000",8479.24,3,3,2,1,3,10.1,0.4,0,"primeiro",0.586
"1358","2607901",680943,"7 - Maior que 500000",19751.55,1,3,3,0,3,32.3,0.8,1,"quarto",0.717
"1359","2607950",11680,"3 - 10001 até 20000",6650.97,3,2,3,0,3,15,5.3,1,"primeiro",0.575
"1360","2608008",16770,"3 - 10001 até 20000",6103.77,2,3,3,0,3,0,3.1,1,"primeiro",0.53
"1361","2608057",14526,"3 - 10001 até 20000",7116.71,2,2,3,1,3,0,2.1,0,"terceiro",0.645
"1362","2608206",16038,"3 - 10001 até 20000",5930.89,3,2,3,0,3,4.2,6.5,1,"primeiro",0.554
"1363","2608255",11133,"3 - 10001 até 20000",6516.52,2,3,3,0,3,16.5,6.5,1,"primeiro",0.55
"1364","2608305",14427,"3 - 10001 até 20000",7727.31,3,3,3,0,3,26.7,2.2,1,"primeiro",0.575
"1365","2608404",15112,"3 - 10001 até 20000",5708.71,2,2,3,0,3,0,0,1,"primeiro",0.509
"1366","2608453",17247,"3 - 10001 até 20000",8756.5,2,2,3,0,3,25.8,5.2,0,"segundo",0.609
"1367","2608602",12777,"3 - 10001 até 20000",6903.75,2,2,3,0,3,21.1,1.9,1,"primeiro",0.525
"1368","2608701",16131,"3 - 10001 até 20000",5466.82,2,3,3,0,3,28.7,0,1,"primeiro",0.551
"1369","2608750",24475,"4 - 20001 até 50000",10504.13,2,2,3,1,3,17.6,5.1,1,"segundo",0.597
"1370","2608800",38898,"4 - 20001 até 50000",9810.18,2,2,3,0,3,0,6.7,0,"segundo",0.611
"1371","2608909",56336,"5 - 50001 até 100000",10601.33,2,2,3,0,3,32.4,8.8,1,"terceiro",0.663
"1372","2609006",24904,"4 - 20001 até 50000",8586.69,3,3,3,0,3,16.6,6.8,0,"segundo",0.609
"1373","2609105",15046,"3 - 10001 até 20000",7664.14,3,3,3,0,3,17.5,6.5,0,"primeiro",0.578
"1374","2609154",19910,"3 - 10001 até 20000",4943.33,2,2,3,0,3,48,8.5,1,"primeiro",0.487
"1375","2609204",11858,"3 - 10001 até 20000",5729.49,3,3,3,0,3,13.1,2.1,0,"primeiro",0.534
"1376","2609303",15008,"3 - 10001 até 20000",7910.05,2,2,3,0,3,5.6,0,1,"primeiro",0.591
"1377","2609402",60435,"5 - 50001 até 100000",9269.94,2,3,3,1,3,38.8,6.7,0,"terceiro",0.652
"1378","2609501",31951,"4 - 20001 até 50000",12593.51,3,3,3,0,3,29.3,2.2,0,"terceiro",0.662
"1379","2609600",388821,"6 - 100001 até 500000",13756.17,2,3,3,0,3,31.5,5.4,1,"quinto",0.735
"1380","2609709",23608,"4 - 20001 até 50000",9531.46,3,3,3,0,3,25.4,2.8,0,"segundo",0.61
"1381","2609808",14261,"3 - 10001 até 20000",10523.8,2,2,3,0,3,35.6,4,1,"segundo",0.61
"1382","2609907",67098,"5 - 50001 até 100000",7354.66,2,3,3,1,3,15.1,5.4,0,"primeiro",0.572
"1383","2610004",62020,"5 - 50001 até 100000",13117.8,3,2,3,0,3,0,1.6,0,"segundo",0.622
"1384","2610103",8078,"2 - 5001 até 10000",7048.45,2,3,3,3,3,19.1,3.4,0,"primeiro",0.549
"1385","2610202",26490,"4 - 20001 até 50000",5774.77,3,2,3,0,3,0,3.8,1,"primeiro",0.569
"1386","2610301",11449,"3 - 10001 até 20000",6510.93,2,2,3,1,3,7.5,5.8,0,"primeiro",0.537
"1387","2610400",21093,"4 - 20001 até 50000",7488.48,3,3,3,2,3,13.7,7.6,1,"segundo",0.599
"1388","2610509",29031,"4 - 20001 até 50000",6526.3,3,3,3,0,3,22.2,2.8,0,"primeiro",0.592
"1389","2610608",54547,"5 - 50001 até 100000",9426.9,3,2,3,0,3,45.9,2.9,0,"segundo",0.639
"1390","2610707",319769,"6 - 100001 até 500000",13081,3,3,3,0,3,36.4,0.6,1,"quinto",0.732
"1391","2610806",21609,"4 - 20001 até 50000",6980.35,3,2,3,0,3,28.1,0,1,"primeiro",0.567
"1392","2610905",65770,"5 - 50001 até 100000",9184.82,3,2,3,0,3,0,6.1,0,"segundo",0.61
"1393","2611002",34939,"4 - 20001 até 50000",16600.8,2,3,3,0,3,0,0.8,1,"segundo",0.623
"1394","2611101",326017,"6 - 100001 até 500000",16336.29,3,3,3,0,3,17.8,8.6,0,"quarto",0.697
"1395","2611200",11263,"3 - 10001 até 20000",6478.28,3,2,3,0,3,0,2.2,0,"primeiro",0.528
"1396","2611309",26779,"4 - 20001 até 50000",11159.33,2,3,3,0,3,27.6,6.4,0,"segundo",0.598
"1397","2611408",14358,"3 - 10001 até 20000",9172.12,3,3,3,0,3,5,0,1,"primeiro",0.58
"1398","2611507",25381,"4 - 20001 até 50000",6559.44,3,3,3,0,3,0,8,0,"primeiro",0.552
"1399","2611533",6835,"2 - 5001 até 10000",6287.26,3,3,3,0,3,27.5,0.6,1,"primeiro",0.577
"1400","2611606",1608488,"7 - Maior que 500000",31405.82,2,2,3,0,3,44.3,10,1,"quinto",0.772
"1401","2611705",20064,"4 - 20001 até 50000",7983.65,3,2,3,1,3,0,3.4,0,"primeiro",0.57
"1402","2611804",46433,"4 - 20001 até 50000",8046.03,2,3,3,0,3,23.9,5.2,0,"segundo",0.602
"1403","2611903",23078,"4 - 20001 até 50000",9944.34,3,3,3,0,3,16.8,1.8,1,"segundo",0.613
"1404","2612000",10633,"3 - 10001 até 20000",11393.59,2,2,3,0,3,16,5.4,1,"primeiro",0.585
"1405","2612109",10252,"3 - 10001 até 20000",4825.37,3,3,3,0,3,21.1,1.4,1,"primeiro",0.534
"1406","2612208",59409,"5 - 50001 até 100000",13073.28,3,3,3,0,3,22.1,4,1,"terceiro",0.669
"1407","2612307",15722,"3 - 10001 até 20000",6805.54,3,2,3,0,3,15.8,8.3,1,"primeiro",0.559
"1408","2612406",24556,"4 - 20001 até 50000",6637.45,3,1,3,0,3,0,5.7,1,"segundo",0.603
"1409","2612471",12308,"3 - 10001 até 20000",5463.4,2,2,3,0,3,56.5,1.3,1,"segundo",0.612
"1410","2612505",99232,"5 - 50001 até 100000",12708.32,1,3,3,0,3,22,3.8,1,"terceiro",0.648
"1411","2612554",14076,"3 - 10001 até 20000",5255.06,3,1,3,1,3,26.4,6.2,1,"primeiro",0.533
"1412","2612604",41103,"4 - 20001 até 50000",10766.39,2,3,3,1,3,23.2,6.5,1,"primeiro",0.59
"1413","2612703",13728,"3 - 10001 até 20000",5878.18,3,3,3,2,3,26.2,2,1,"primeiro",0.548
"1414","2612802",11571,"3 - 10001 até 20000",5374.94,2,2,3,0,3,19.1,0.4,1,"segundo",0.593
"1415","2612901",15105,"3 - 10001 até 20000",5070.57,3,3,3,0,3,0,7.1,1,"primeiro",0.53
"1416","2613008",57046,"5 - 50001 até 100000",12878.96,3,3,3,0,3,13,9.5,1,"segundo",0.593
"1417","2613206",22284,"4 - 20001 até 50000",7141.43,1,3,3,1,3,20.3,0.6,0,"primeiro",0.57
"1418","2613305",21126,"4 - 20001 até 50000",6256.82,3,2,3,0,3,18,4.9,1,"primeiro",0.537
"1419","2613404",20005,"4 - 20001 até 50000",10249.17,3,2,3,0,3,20.6,6,0,"segundo",0.608
"1420","2613503",33610,"4 - 20001 até 50000",6771.78,2,3,3,0,3,0,2,1,"segundo",0.61
"1421","2613602",33188,"4 - 20001 até 50000",8988.48,3,3,3,0,3,17.1,4.2,0,"segundo",0.635
"1422","2613701",109298,"6 - 100001 até 500000",8326.15,3,3,3,0,3,17.5,7,1,"terceiro",0.653
"1423","2613800",17688,"3 - 10001 até 20000",11809.26,3,3,3,0,3,24.2,4.2,1,"primeiro",0.549
"1424","2613909",83712,"5 - 50001 até 100000",14962.71,3,3,3,0,3,0,9.3,1,"terceiro",0.661
"1425","2614006",18985,"3 - 10001 até 20000",6020.65,2,3,3,0,3,20,3.9,1,"segundo",0.595
"1426","2614105",35207,"4 - 20001 até 50000",7177.44,3,3,3,0,3,26,9.5,0,"segundo",0.613
"1427","2614204",43620,"4 - 20001 até 50000",11161.3,3,3,3,3,3,32.4,4,1,"segundo",0.597
"1428","2614303",11245,"3 - 10001 até 20000",6744.04,3,3,3,1,3,18,3.4,0,"segundo",0.6
"1429","2614402",5934,"2 - 5001 até 10000",6399.42,3,3,3,0,3,20.2,4.3,1,"primeiro",0.585
"1430","2614501",62530,"5 - 50001 até 100000",10592.53,3,2,3,1,2,23.2,4.2,0,"segundo",0.635
"1431","2614600",27778,"4 - 20001 até 50000",7577.29,3,2,3,0,3,27.9,4.6,0,"segundo",0.605
"1432","2614709",12912,"3 - 10001 até 20000",7497.88,2,3,3,0,3,0,0,0,"primeiro",0.554
"1433","2614808",24236,"4 - 20001 até 50000",5856.37,0,3,3,0,3,0,4.1,1,"primeiro",0.573
"1434","2614857",22323,"4 - 20001 até 50000",10413.3,3,3,3,0,3,5.3,7.2,1,"segundo",0.593
"1435","2615003",27188,"4 - 20001 até 50000",7814.38,1,3,3,3,3,16.4,1.9,1,"segundo",0.641
"1436","2615102",7025,"2 - 5001 até 10000",6165.88,3,2,3,0,3,27.4,5.4,1,"primeiro",0.545
"1437","2615201",10052,"3 - 10001 até 20000",5717.52,2,3,3,1,3,35.5,6.6,1,"segundo",0.599
